ts,open,high,low,close,volume,n_trades,vwap
2024-06-03 15:06:41+00:00,193.59,193.62,193.59,193.61,1109,11,193.5920378719567
2024-06-03 15:06:42+00:00,193.6,193.6,193.6,193.6,210,5,193.6
2024-06-03 15:06:43+00:00,193.59,193.59,193.59,193.59,12,2,193.59
2024-06-03 15:06:44+00:00,193.59,193.59,193.59,193.59,393,2,193.58999999999997
2024-06-03 15:06:45+00:00,193.6,193.63,193.59,193.63,1002,14,193.6136427145709
2024-06-03 15:06:46+00:00,193.63,193.66,193.63,193.66,934,17,193.63081370449677
2024-06-03 15:06:47+00:00,,,,,0,0,
2024-06-03 15:06:48+00:00,193.65,193.65,193.64,193.64,300,3,193.64666666666668
2024-06-03 15:06:49+00:00,,,,,0,0,
2024-06-03 15:06:50+00:00,,,,,0,0,
2024-06-03 15:06:51+00:00,193.635,193.65,193.635,193.65,578,9,193.64307958477508
2024-06-03 15:06:52+00:00,,,,,0,0,
2024-06-03 15:06:53+00:00,193.65,193.65,193.65,193.65,23,3,193.65000000000003
2024-06-03 15:06:54+00:00,193.65,193.65,193.65,193.65,101,3,193.65
2024-06-03 15:06:55+00:00,,,,,0,0,
2024-06-03 15:06:56+00:00,,,,,0,0,
2024-06-03 15:06:57+00:00,193.66,193.69,193.66,193.69,2154,29,193.6639182915506
2024-06-03 15:06:58+00:00,193.69,193.69,193.69,193.69,328,4,193.69
2024-06-03 15:06:59+00:00,,,,,0,0,
2024-06-03 15:07:00+00:00,193.69,193.69,193.69,193.69,223,3,193.68999999999997
2024-06-03 15:07:01+00:00,193.7,193.7,193.7,193.7,26,2,193.69999999999996
2024-06-03 15:07:02+00:00,193.69,193.69,193.69,193.69,1,1,193.69
2024-06-03 15:07:03+00:00,193.7,193.71,193.7,193.71,1411,25,193.70660524450744
2024-06-03 15:07:04+00:00,193.72,193.72,193.72,193.72,298,2,193.72
2024-06-03 15:07:05+00:00,193.73,193.75,193.73,193.74,703,7,193.7357325746799
2024-06-03 15:07:06+00:00,,,,,0,0,
2024-06-03 15:07:07+00:00,193.71,193.71,193.71,193.71,101,3,193.70999999999998
2024-06-03 15:07:08+00:00,,,,,0,0,
2024-06-03 15:07:09+00:00,193.72,193.74,193.72,193.74,286,9,193.72562937062938
2024-06-03 15:07:10+00:00,193.73,193.76,193.73,193.75,1675,14,193.74238208955222
2024-06-03 15:07:11+00:00,193.74,193.74,193.73,193.73,1083,16,193.73424746075716
2024-06-03 15:07:12+00:00,,,,,0,0,
2024-06-03 15:07:13+00:00,193.73,193.73,193.73,193.73,25,1,193.73
2024-06-03 15:07:14+00:00,,,,,0,0,
2024-06-03 15:07:15+00:00,,,,,0,0,
2024-06-03 15:07:16+00:00,,,,,0,0,
2024-06-03 15:07:17+00:00,,,,,0,0,
2024-06-03 15:07:18+00:00,193.73,193.74,193.73,193.73,104,3,193.73634615384617
2024-06-03 15:07:19+00:00,193.73,193.73,193.73,193.73,2,1,193.73
2024-06-03 15:07:20+00:00,,,,,0,0,
2024-06-03 15:07:21+00:00,,,,,0,0,
2024-06-03 15:07:22+00:00,193.73,193.73,193.73,193.73,2,1,193.73
2024-06-03 15:07:23+00:00,193.73,193.74,193.73,193.74,206,4,193.73956310679614
2024-06-03 15:07:24+00:00,193.74,193.75,193.74,193.75,853,16,193.74119577960138
2024-06-03 15:07:25+00:00,193.75,193.75,193.75,193.75,522,5,193.75
2024-06-03 15:07:26+00:00,,,,,0,0,
2024-06-03 15:07:27+00:00,,,,,0,0,
2024-06-03 15:07:28+00:00,,,,,0,0,
2024-06-03 15:07:29+00:00,,,,,0,0,
2024-06-03 15:07:30+00:00,,,,,0,0,
2024-06-03 15:07:31+00:00,,,,,0,0,
2024-06-03 15:07:32+00:00,193.75,193.76,193.75,193.76,709,10,193.7599717912553
2024-06-03 15:07:33+00:00,193.76,193.76,193.73,193.74,1080,14,193.74310185185186
2024-06-03 15:07:34+00:00,193.74,193.74,193.74,193.74,316,6,193.74
2024-06-03 15:07:35+00:00,193.74,193.74,193.74,193.74,1,1,193.74
2024-06-03 15:07:36+00:00,193.73,193.73,193.72,193.72,1019,14,193.72004906771346
2024-06-03 15:07:37+00:00,193.71,193.71,193.7,193.71,794,12,193.70857682619646
2024-06-03 15:07:38+00:00,193.74,193.74,193.74,193.74,453,7,193.74
2024-06-03 15:07:39+00:00,,,,,0,0,
2024-06-03 15:07:40+00:00,193.75,193.75,193.75,193.75,1,1,193.75
2024-06-03 15:07:41+00:00,,,,,0,0,
2024-06-03 15:07:42+00:00,,,,,0,0,
2024-06-03 15:07:43+00:00,193.75,193.75,193.75,193.75,864,10,193.75
2024-06-03 15:07:44+00:00,,,,,0,0,
2024-06-03 15:07:45+00:00,,,,,0,0,
2024-06-03 15:07:46+00:00,193.76,193.76,193.76,193.76,800,7,193.76
2024-06-03 15:07:47+00:00,193.77,193.78,193.77,193.78,2154,25,193.77636490250697
2024-06-03 15:07:48+00:00,193.79,193.79,193.76,193.76,790,12,193.76493670886074
2024-06-03 15:07:49+00:00,,,,,0,0,
2024-06-03 15:07:50+00:00,,,,,0,0,
2024-06-03 15:07:51+00:00,193.76,193.76,193.76,193.76,1,1,193.76
2024-06-03 15:07:52+00:00,,,,,0,0,
2024-06-03 15:07:53+00:00,,,,,0,0,
2024-06-03 15:07:54+00:00,,,,,0,0,
2024-06-03 15:07:55+00:00,193.76,193.77,193.76,193.77,780,14,193.76935897435894
2024-06-03 15:07:56+00:00,,,,,0,0,
2024-06-03 15:07:57+00:00,193.76,193.76,193.76,193.76,600,8,193.76
2024-06-03 15:07:58+00:00,193.76,193.76,193.76,193.76,12,2,193.76
2024-06-03 15:07:59+00:00,,,,,0,0,
2024-06-03 15:08:00+00:00,193.76,193.76,193.76,193.76,3,2,193.76
2024-06-03 15:08:01+00:00,,,,,0,0,
2024-06-03 15:08:02+00:00,,,,,0,0,
2024-06-03 15:08:03+00:00,193.76,193.77,193.76,193.77,301,4,193.76332225913623
2024-06-03 15:08:04+00:00,,,,,0,0,
2024-06-03 15:08:05+00:00,,,,,0,0,
2024-06-03 15:08:06+00:00,,,,,0,0,
2024-06-03 15:08:07+00:00,193.77,193.77,193.77,193.77,10,1,193.77
2024-06-03 15:08:08+00:00,,,,,0,0,
2024-06-03 15:08:09+00:00,193.78,193.78,193.78,193.78,3818,28,193.77999999999997
2024-06-03 15:08:10+00:00,193.78,193.78,193.78,193.78,3,1,193.78
2024-06-03 15:08:11+00:00,193.77,193.77,193.77,193.77,707,12,193.77
2024-06-03 15:08:12+00:00,193.78,193.78,193.78,193.78,1020,5,193.78
2024-06-03 15:08:13+00:00,193.78,193.79,193.78,193.79,1210,13,193.78256198347108
2024-06-03 15:08:14+00:00,193.79,193.79,193.79,193.79,1276,18,193.79000000000002
2024-06-03 15:08:15+00:00,193.79,193.79,193.79,193.79,565,6,193.79000000000002
2024-06-03 15:08:16+00:00,193.8,193.82,193.8,193.82,987,24,193.80407294832827
2024-06-03 15:08:17+00:00,193.805,193.805,193.805,193.805,10,1,193.805
2024-06-03 15:08:18+00:00,193.81,193.82,193.81,193.82,573,13,193.81424083769636
2024-06-03 15:08:19+00:00,193.82,193.83,193.82,193.83,555,10,193.82749549549553
2024-06-03 15:08:20+00:00,,,,,0,0,
2024-06-03 15:08:21+00:00,,,,,0,0,
2024-06-03 15:08:22+00:00,193.83,193.83,193.8,193.8,912,11,193.81226973684213
2024-06-03 15:08:23+00:00,193.81,193.81,193.81,193.81,110,2,193.80999999999997
2024-06-03 15:08:24+00:00,193.83,193.84,193.83,193.84,888,13,193.83112612612612
2024-06-03 15:08:25+00:00,193.84,193.84,193.84,193.84,1002,12,193.84
2024-06-03 15:08:26+00:00,193.84,193.84,193.84,193.84,200,2,193.84
2024-06-03 15:08:27+00:00,193.85,193.85,193.85,193.85,202,3,193.85
2024-06-03 15:08:28+00:00,,,,,0,0,
2024-06-03 15:08:29+00:00,193.85,193.85,193.85,193.85,300,4,193.84999999999994
2024-06-03 15:08:30+00:00,,,,,0,0,
2024-06-03 15:08:31+00:00,193.86,193.86,193.86,193.86,137,6,193.86
2024-06-03 15:08:32+00:00,,,,,0,0,
2024-06-03 15:08:33+00:00,193.87,193.87,193.87,193.87,8,2,193.87
2024-06-03 15:08:34+00:00,193.87,193.88,193.87,193.88,870,11,193.87732183908045
2024-06-03 15:08:35+00:00,193.88,193.88,193.88,193.88,660,2,193.88
2024-06-03 15:08:36+00:00,193.87,193.87,193.87,193.87,35,1,193.87
2024-06-03 15:08:37+00:00,193.88,193.88,193.88,193.88,20,1,193.88
2024-06-03 15:08:38+00:00,,,,,0,0,
2024-06-03 15:08:39+00:00,193.88,193.88,193.88,193.88,100,2,193.88
2024-06-03 15:08:40+00:00,,,,,0,0,
2024-06-03 15:08:41+00:00,,,,,0,0,
2024-06-03 15:08:42+00:00,,,,,0,0,
2024-06-03 15:08:43+00:00,193.88,193.88,193.88,193.88,585,7,193.88
2024-06-03 15:08:44+00:00,193.87,193.87,193.85,193.85,1968,27,193.8676549796748
2024-06-03 15:08:45+00:00,193.84,193.84,193.835,193.835,609,10,193.83992610837439
2024-06-03 15:08:46+00:00,193.83,193.83,193.82,193.82,1306,21,193.8292343032159
2024-06-03 15:08:47+00:00,,,,,0,0,
2024-06-03 15:08:48+00:00,193.83,193.83,193.83,193.83,100,1,193.83
2024-06-03 15:08:49+00:00,,,,,0,0,
2024-06-03 15:08:50+00:00,193.83,193.83,193.83,193.83,600,9,193.83
2024-06-03 15:08:51+00:00,193.825,193.825,193.825,193.825,1,1,193.825
2024-06-03 15:08:52+00:00,193.83,193.84,193.825,193.84,786,17,193.8375954198473
2024-06-03 15:08:53+00:00,193.84,193.84,193.83,193.83,700,10,193.83285714285714
2024-06-03 15:08:54+00:00,,,,,0,0,
2024-06-03 15:08:55+00:00,193.83,193.83,193.83,193.83,300,4,193.83
2024-06-03 15:08:56+00:00,193.825,193.825,193.825,193.825,10,1,193.825
2024-06-03 15:08:57+00:00,193.82,193.82,193.81,193.81,701,9,193.8171326676177
2024-06-03 15:08:58+00:00,193.805,193.805,193.76,193.76,2852,30,193.79026122019638
2024-06-03 15:08:59+00:00,193.765,193.765,193.76,193.76,457,6,193.76010940919036
2024-06-03 15:09:00+00:00,193.77,193.79,193.77,193.79,858,11,193.7700466200466
2024-06-03 15:09:01+00:00,,,,,0,0,
2024-06-03 15:09:02+00:00,193.77,193.77,193.76,193.76,305,4,193.7616393442623
2024-06-03 15:09:03+00:00,193.75,193.78,193.75,193.78,3049,30,193.75790751065924
2024-06-03 15:09:04+00:00,193.78,193.78,193.78,193.78,100,1,193.78
2024-06-03 15:09:05+00:00,193.78,193.78,193.76,193.76,410,8,193.76602439024393
2024-06-03 15:09:06+00:00,,,,,0,0,
2024-06-03 15:09:07+00:00,193.755,193.755,193.755,193.755,2,2,193.755
2024-06-03 15:09:08+00:00,193.755,193.76,193.755,193.76,400,5,193.75877499999999
2024-06-03 15:09:09+00:00,193.76,193.76,193.75,193.75,1118,21,193.75144901610017
2024-06-03 15:09:10+00:00,193.74,193.74,193.74,193.74,576,10,193.73999999999998
2024-06-03 15:09:11+00:00,,,,,0,0,
2024-06-03 15:09:12+00:00,,,,,0,0,
2024-06-03 15:09:13+00:00,193.73,193.73,193.73,193.73,401,6,193.73000000000002
2024-06-03 15:09:14+00:00,193.725,193.725,193.725,193.725,1,1,193.725
2024-06-03 15:09:15+00:00,,,,,0,0,
2024-06-03 15:09:16+00:00,193.73,193.73,193.73,193.73,1,1,193.73
2024-06-03 15:09:17+00:00,,,,,0,0,
2024-06-03 15:09:18+00:00,193.725,193.73,193.725,193.73,499,6,193.728997995992
2024-06-03 15:09:19+00:00,,,,,0,0,
2024-06-03 15:09:20+00:00,,,,,0,0,
2024-06-03 15:09:21+00:00,193.72,193.72,193.72,193.72,224,4,193.72
2024-06-03 15:09:22+00:00,,,,,0,0,
2024-06-03 15:09:23+00:00,193.73,193.73,193.73,193.73,37,1,193.73
2024-06-03 15:09:24+00:00,,,,,0,0,
2024-06-03 15:09:25+00:00,193.72,193.72,193.7,193.7,2470,36,193.71005263157892
2024-06-03 15:09:26+00:00,,,,,0,0,
2024-06-03 15:09:27+00:00,193.7,193.72,193.7,193.72,564,13,193.7159219858156
2024-06-03 15:09:28+00:00,,,,,0,0,
2024-06-03 15:09:29+00:00,,,,,0,0,
2024-06-03 15:09:30+00:00,193.74,193.74,193.74,193.74,180,5,193.73999999999998
2024-06-03 15:09:31+00:00,,,,,0,0,
2024-06-03 15:09:32+00:00,193.74,193.74,193.74,193.74,1202,19,193.73999999999998
2024-06-03 15:09:33+00:00,193.745,193.745,193.745,193.745,2,1,193.745
2024-06-03 15:09:34+00:00,193.74,193.74,193.73,193.73,544,6,193.73292279411763
2024-06-03 15:09:35+00:00,193.735,193.735,193.735,193.735,1,1,193.735
2024-06-03 15:09:36+00:00,,,,,0,0,
2024-06-03 15:09:37+00:00,193.74,193.74,193.74,193.74,401,8,193.74
2024-06-03 15:09:38+00:00,,,,,0,0,
2024-06-03 15:09:39+00:00,193.75,193.76,193.75,193.75,1103,15,193.7527017225748
2024-06-03 15:09:40+00:00,,,,,0,0,
2024-06-03 15:09:41+00:00,193.76,193.76,193.76,193.76,100,1,193.76
2024-06-03 15:09:42+00:00,193.77,193.77,193.77,193.77,50,1,193.77
2024-06-03 15:09:43+00:00,193.765,193.765,193.765,193.765,5,1,193.765
2024-06-03 15:09:44+00:00,,,,,0,0,
2024-06-03 15:09:45+00:00,,,,,0,0,
2024-06-03 15:09:46+00:00,,,,,0,0,
2024-06-03 15:09:47+00:00,,,,,0,0,
2024-06-03 15:09:48+00:00,,,,,0,0,
2024-06-03 15:09:49+00:00,193.76,193.76,193.75,193.75,1612,20,193.75806451612902
2024-06-03 15:09:50+00:00,193.745,193.745,193.73,193.73,673,6,193.74309806835066
2024-06-03 15:09:51+00:00,193.73,193.73,193.73,193.73,282,3,193.73
2024-06-03 15:09:52+00:00,193.75,193.76,193.75,193.76,606,7,193.7516501650165
2024-06-03 15:09:53+00:00,,,,,0,0,
2024-06-03 15:09:54+00:00,,,,,0,0,
2024-06-03 15:09:55+00:00,193.75,193.75,193.75,193.75,500,5,193.75
2024-06-03 15:09:56+00:00,193.73,193.73,193.73,193.73,50,1,193.73
2024-06-03 15:09:57+00:00,,,,,0,0,
2024-06-03 15:09:58+00:00,,,,,0,0,
2024-06-03 15:09:59+00:00,193.73,193.73,193.72,193.73,422,7,193.72829383886256
2024-06-03 15:10:00+00:00,193.74,193.74,193.74,193.74,343,10,193.74
2024-06-03 15:10:01+00:00,193.74,193.74,193.72,193.74,1061,13,193.73066918001885
2024-06-03 15:10:02+00:00,193.76,193.76,193.76,193.76,439,6,193.76
2024-06-03 15:10:03+00:00,,,,,0,0,
2024-06-03 15:10:04+00:00,,,,,0,0,
2024-06-03 15:10:05+00:00,193.77,193.82,193.77,193.82,2932,38,193.79536834924963
2024-06-03 15:10:06+00:00,193.82,193.82,193.82,193.82,100,1,193.82
2024-06-03 15:10:07+00:00,,,,,0,0,
2024-06-03 15:10:08+00:00,193.82,193.82,193.82,193.82,30,3,193.82000000000002
2024-06-03 15:10:09+00:00,193.81,193.81,193.81,193.81,1,1,193.81
2024-06-03 15:10:10+00:00,,,,,0,0,
2024-06-03 15:10:11+00:00,,,,,0,0,
2024-06-03 15:10:12+00:00,193.82,193.82,193.82,193.82,666,8,193.82
2024-06-03 15:10:13+00:00,193.815,193.815,193.81,193.81,857,14,193.81003500583432
2024-06-03 15:10:14+00:00,,,,,0,0,
2024-06-03 15:10:15+00:00,,,,,0,0,
2024-06-03 15:10:16+00:00,,,,,0,0,
2024-06-03 15:10:17+00:00,,,,,0,0,
2024-06-03 15:10:18+00:00,,,,,0,0,
2024-06-03 15:10:19+00:00,193.81,193.81,193.81,193.81,309,5,193.81000000000003
2024-06-03 15:10:20+00:00,193.82,193.82,193.82,193.82,7,2,193.82
2024-06-03 15:10:21+00:00,193.81,193.81,193.81,193.81,6,4,193.81000000000003
2024-06-03 15:10:22+00:00,193.81,193.81,193.81,193.81,10,1,193.81
2024-06-03 15:10:23+00:00,193.82,193.825,193.82,193.82,1362,23,193.82036710719527
2024-06-03 15:10:24+00:00,193.83,193.83,193.83,193.83,1250,15,193.83
2024-06-03 15:10:25+00:00,193.83,193.83,193.83,193.83,93,1,193.83
2024-06-03 15:10:26+00:00,193.84,193.84,193.83,193.84,334,8,193.83745508982037
2024-06-03 15:10:27+00:00,,,,,0,0,
2024-06-03 15:10:28+00:00,193.84,193.85,193.84,193.85,500,5,193.842
2024-06-03 15:10:29+00:00,,,,,0,0,
2024-06-03 15:10:30+00:00,193.85,193.88,193.85,193.88,604,6,193.85837748344372
2024-06-03 15:10:31+00:00,193.86,193.86,193.86,193.86,500,15,193.86
2024-06-03 15:10:32+00:00,193.85,193.85,193.85,193.85,150,2,193.85
2024-06-03 15:10:33+00:00,193.86,193.86,193.83,193.85,435,13,193.84485057471267
2024-06-03 15:10:34+00:00,,,,,0,0,
2024-06-03 15:10:35+00:00,,,,,0,0,
2024-06-03 15:10:36+00:00,193.86,193.86,193.86,193.86,360,6,193.86
2024-06-03 15:10:37+00:00,,,,,0,0,
2024-06-03 15:10:38+00:00,,,,,0,0,
2024-06-03 15:10:39+00:00,,,,,0,0,
2024-06-03 15:10:40+00:00,193.88,193.88,193.88,193.88,701,6,193.88
2024-06-03 15:10:41+00:00,,,,,0,0,
2024-06-03 15:10:42+00:00,193.88,193.92,193.88,193.92,4052,33,193.89047877591312
2024-06-03 15:10:43+00:00,,,,,0,0,
2024-06-03 15:10:44+00:00,193.92,193.92,193.91,193.91,600,7,193.91166666666666
2024-06-03 15:10:45+00:00,,,,,0,0,
2024-06-03 15:10:46+00:00,193.9,193.9,193.9,193.9,152,4,193.9
2024-06-03 15:10:47+00:00,,,,,0,0,
2024-06-03 15:10:48+00:00,193.89,193.89,193.89,193.89,231,4,193.89
2024-06-03 15:10:49+00:00,193.88,193.88,193.875,193.875,717,7,193.87894700139472
2024-06-03 15:10:50+00:00,193.88,193.88,193.88,193.88,285,6,193.88
2024-06-03 15:10:51+00:00,193.88,193.89,193.88,193.89,143,3,193.8890909090909
2024-06-03 15:10:52+00:00,193.895,193.895,193.89,193.89,266,5,193.89246240601506
2024-06-03 15:10:53+00:00,193.89,193.89,193.88,193.88,226,4,193.88115044247786
2024-06-03 15:10:54+00:00,,,,,0,0,
2024-06-03 15:10:55+00:00,193.87,193.87,193.87,193.87,802,10,193.86999999999998
2024-06-03 15:10:56+00:00,193.865,193.865,193.865,193.865,33,1,193.865
2024-06-03 15:10:57+00:00,,,,,0,0,
2024-06-03 15:10:58+00:00,193.86,193.86,193.86,193.86,555,14,193.86
2024-06-03 15:10:59+00:00,,,,,0,0,
2024-06-03 15:11:00+00:00,193.85,193.85,193.85,193.85,103,3,193.85
2024-06-03 15:11:01+00:00,,,,,0,0,
2024-06-03 15:11:02+00:00,193.84,193.84,193.83,193.83,844,12,193.83829383886257
2024-06-03 15:11:03+00:00,193.82,193.84,193.82,193.84,1002,18,193.82828343313375
2024-06-03 15:11:04+00:00,193.84,193.84,193.84,193.84,250,3,193.84
2024-06-03 15:11:05+00:00,193.85,193.85,193.85,193.85,50,1,193.85
2024-06-03 15:11:06+00:00,193.85,193.86,193.85,193.85,341,12,193.85636363636365
2024-06-03 15:11:07+00:00,193.85,193.85,193.84,193.84,151,4,193.84165562913907
2024-06-03 15:11:08+00:00,193.83,193.83,193.83,193.83,202,4,193.83
2024-06-03 15:11:09+00:00,193.84,193.85,193.84,193.85,120,2,193.84583333333333
2024-06-03 15:11:10+00:00,,,,,0,0,
2024-06-03 15:11:11+00:00,193.84,193.84,193.84,193.84,150,4,193.84
2024-06-03 15:11:12+00:00,,,,,0,0,
2024-06-03 15:11:13+00:00,,,,,0,0,
2024-06-03 15:11:14+00:00,193.85,193.85,193.85,193.85,3616,30,193.85
2024-06-03 15:11:15+00:00,193.85,193.85,193.85,193.85,50,2,193.85
2024-06-03 15:11:16+00:00,193.85,193.85,193.85,193.85,660,9,193.85
2024-06-03 15:11:17+00:00,193.85,193.85,193.85,193.85,180,6,193.85
2024-06-03 15:11:18+00:00,,,,,0,0,
2024-06-03 15:11:19+00:00,193.85,193.85,193.85,193.85,1,1,193.85
2024-06-03 15:11:20+00:00,193.85,193.85,193.85,193.85,5,1,193.85
2024-06-03 15:11:21+00:00,,,,,0,0,
2024-06-03 15:11:22+00:00,193.85,193.85,193.85,193.85,957,8,193.85000000000002
2024-06-03 15:11:23+00:00,193.85,193.85,193.85,193.85,5,1,193.85
2024-06-03 15:11:24+00:00,193.84,193.87,193.84,193.87,3358,35,193.8477159023228
2024-06-03 15:11:25+00:00,193.89,193.89,193.89,193.89,10,3,193.88999999999996
2024-06-03 15:11:26+00:00,193.88,193.88,193.88,193.88,500,7,193.88
2024-06-03 15:11:27+00:00,,,,,0,0,
2024-06-03 15:11:28+00:00,193.85,193.85,193.85,193.85,70,2,193.85
2024-06-03 15:11:29+00:00,,,,,0,0,
2024-06-03 15:11:30+00:00,193.85,193.85,193.85,193.85,71,2,193.85
2024-06-03 15:11:31+00:00,193.85,193.85,193.85,193.85,32,1,193.85
2024-06-03 15:11:32+00:00,,,,,0,0,
2024-06-03 15:11:33+00:00,193.85,193.87,193.85,193.87,505,5,193.86594059405942
2024-06-03 15:11:34+00:00,193.87,193.87,193.82,193.84,2126,31,193.84399106302914
2024-06-03 15:11:35+00:00,,,,,0,0,
2024-06-03 15:11:36+00:00,193.84,193.84,193.84,193.84,30,1,193.84
2024-06-03 15:11:37+00:00,193.84,193.84,193.84,193.84,201,3,193.83999999999997
2024-06-03 15:11:38+00:00,,,,,0,0,
2024-06-03 15:11:39+00:00,,,,,0,0,
2024-06-03 15:11:40+00:00,193.83,193.84,193.83,193.84,539,8,193.83185528756957
2024-06-03 15:11:41+00:00,193.85,193.85,193.85,193.85,410,4,193.85
2024-06-03 15:11:42+00:00,,,,,0,0,
2024-06-03 15:11:43+00:00,,,,,0,0,
2024-06-03 15:11:44+00:00,,,,,0,0,
2024-06-03 15:11:45+00:00,193.85,193.85,193.85,193.85,6,2,193.85
2024-06-03 15:11:46+00:00,193.85,193.85,193.85,193.85,504,8,193.85
2024-06-03 15:11:47+00:00,193.86,193.86,193.85,193.85,616,7,193.85600649350653
2024-06-03 15:11:48+00:00,193.84,193.84,193.84,193.84,1329,16,193.84
2024-06-03 15:11:49+00:00,,,,,0,0,
2024-06-03 15:11:50+00:00,,,,,0,0,
2024-06-03 15:11:51+00:00,193.83,193.83,193.83,193.83,168,2,193.83
2024-06-03 15:11:52+00:00,,,,,0,0,
2024-06-03 15:11:53+00:00,193.85,193.88,193.85,193.88,860,9,193.87232558139536
2024-06-03 15:11:54+00:00,,,,,0,0,
2024-06-03 15:11:55+00:00,,,,,0,0,
2024-06-03 15:11:56+00:00,193.88,193.89,193.88,193.89,812,8,193.88997536945814
2024-06-03 15:11:57+00:00,193.9,193.9,193.89,193.9,294,8,193.89795918367346
2024-06-03 15:11:58+00:00,193.89,193.89,193.88,193.88,314,7,193.88665605095542
2024-06-03 15:11:59+00:00,193.88,193.88,193.87,193.87,1065,17,193.87093896713614
2024-06-03 15:12:00+00:00,193.87,193.87,193.87,193.87,87,3,193.86999999999998
2024-06-03 15:12:01+00:00,193.86,193.88,193.86,193.88,112,6,193.861875
2024-06-03 15:12:02+00:00,193.88,193.88,193.88,193.88,2,1,193.88
2024-06-03 15:12:03+00:00,,,,,0,0,
2024-06-03 15:12:04+00:00,,,,,0,0,
2024-06-03 15:12:05+00:00,,,,,0,0,
2024-06-03 15:12:06+00:00,,,,,0,0,
2024-06-03 15:12:07+00:00,193.88,193.88,193.88,193.88,100,2,193.88
2024-06-03 15:12:08+00:00,,,,,0,0,
2024-06-03 15:12:09+00:00,193.875,193.875,193.87,193.87,1365,19,193.87000366300367
2024-06-03 15:12:10+00:00,193.87,193.88,193.87,193.87,275,4,193.8704
2024-06-03 15:12:11+00:00,193.87,193.87,193.87,193.87,255,4,193.87
2024-06-03 15:12:12+00:00,193.87,193.87,193.87,193.87,53,1,193.87
2024-06-03 15:12:13+00:00,193.87,193.88,193.87,193.88,230,7,193.87552173913045
2024-06-03 15:12:14+00:00,193.88,193.89,193.88,193.89,841,20,193.88002378121286
2024-06-03 15:12:15+00:00,193.89,193.9,193.89,193.89,97,4,193.8977319587629
2024-06-03 15:12:16+00:00,193.89,193.9,193.89,193.9,200,3,193.89025
2024-06-03 15:12:17+00:00,193.9,193.94,193.9,193.94,1666,30,193.90422569027612
2024-06-03 15:12:18+00:00,193.94,193.96,193.94,193.96,492,15,193.94382113821135
2024-06-03 15:12:19+00:00,193.95,193.96,193.95,193.96,1012,11,193.95008893280635
2024-06-03 15:12:20+00:00,193.95,193.95,193.95,193.95,225,7,193.95
2024-06-03 15:12:21+00:00,193.96,193.96,193.96,193.96,100,2,193.96
2024-06-03 15:12:22+00:00,193.96,193.96,193.95,193.95,448,7,193.9515401785714
2024-06-03 15:12:23+00:00,193.95,193.955,193.94,193.95,1299,25,193.94306774441878
2024-06-03 15:12:24+00:00,,,,,0,0,
2024-06-03 15:12:25+00:00,193.94,193.94,193.92,193.925,923,7,193.93638136511376
2024-06-03 15:12:26+00:00,193.93,193.93,193.93,193.93,215,3,193.93
2024-06-03 15:12:27+00:00,193.93,193.93,193.925,193.925,27,2,193.92537037037036
2024-06-03 15:12:28+00:00,193.93,193.93,193.93,193.93,212,3,193.93
2024-06-03 15:12:29+00:00,,,,,0,0,
2024-06-03 15:12:30+00:00,193.93,193.93,193.93,193.93,69,3,193.93000000000004
2024-06-03 15:12:31+00:00,193.93,193.93,193.93,193.93,238,4,193.93
2024-06-03 15:12:32+00:00,193.93,193.94,193.93,193.94,182,3,193.93450549450552
2024-06-03 15:12:33+00:00,193.94,193.94,193.94,193.94,2,1,193.94
2024-06-03 15:12:34+00:00,193.93,193.93,193.93,193.93,349,7,193.93
2024-06-03 15:12:35+00:00,193.94,193.94,193.94,193.94,78,1,193.94
2024-06-03 15:12:36+00:00,193.93,193.94,193.93,193.94,451,10,193.93184035476722
2024-06-03 15:12:37+00:00,,,,,0,0,
2024-06-03 15:12:38+00:00,193.93,193.94,193.93,193.94,916,20,193.93060043668126
2024-06-03 15:12:39+00:00,193.94,193.94,193.94,193.94,270,7,193.94
2024-06-03 15:12:40+00:00,,,,,0,0,
2024-06-03 15:12:41+00:00,193.94,193.94,193.94,193.94,1,1,193.94
2024-06-03 15:12:42+00:00,,,,,0,0,
2024-06-03 15:12:43+00:00,193.94,193.95,193.94,193.95,699,21,193.94334763948498
2024-06-03 15:12:44+00:00,193.94,193.94,193.94,193.94,70,1,193.94
2024-06-03 15:12:45+00:00,193.93,193.93,193.93,193.93,84,4,193.93
2024-06-03 15:12:46+00:00,193.92,193.93,193.92,193.93,2236,27,193.9200089445438
2024-06-03 15:12:47+00:00,193.93,193.94,193.93,193.93,420,7,193.93038095238094
2024-06-03 15:12:48+00:00,193.93,193.93,193.93,193.93,1,1,193.93
2024-06-03 15:12:49+00:00,193.92,193.92,193.92,193.92,797,14,193.92
2024-06-03 15:12:50+00:00,193.91,193.92,193.91,193.92,425,6,193.91294117647058
2024-06-03 15:12:51+00:00,193.92,193.92,193.92,193.92,125,3,193.91999999999996
2024-06-03 15:12:52+00:00,193.92,193.92,193.92,193.92,6,1,193.92
2024-06-03 15:12:53+00:00,,,,,0,0,
2024-06-03 15:12:54+00:00,193.94,193.96,193.94,193.96,1058,23,193.94370510396976
2024-06-03 15:12:55+00:00,,,,,0,0,
2024-06-03 15:12:56+00:00,193.95,193.96,193.95,193.96,88,4,193.9540909090909
